aco_id,aco_name,aco_service_area,agreement_period_num,initial_start_date,current_start_date,re-entering_aco,basic_track,basic_track_level,enhanced_track,high_revenue_aco,low_revenue_aco,adv_pay,aim,aip,snf_3-day_rule_waiver,prospective_assignment,retrospective_assignment,aco_address,aco_public_reporting_website,aco_exec_name,aco_exec_email,aco_exec_phone,aco_public_name,aco_public_email,aco_public_phone,aco_compliance_contact_name,aco_medical_director_name,lat,long
A3891,"NJ MSSP Enhanced",NJ,3,01/01/2018,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://aledade.com/new-jersey/,"Krista Sperry",ksperry@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Marcus Magnet",38.9836694,-77.0916103
A4862,"NJPACO R, LLC",NJ,3,01/01/2020,01/01/2020,1,0,N/A,1,0,1,0,0,0,1,1,0,"1155 S Congress Ave, West Palm Beach, FL, 33406",https://njpacor.org/wp-content/uploads/2023/09/PY2023_Public_Reporting_NJPACO-08.28.pdf,"Vinod Sancheti",acrowley@advancedaco.com,"(732) 298-4262","Vinod Sancheti",acrowley@advancedaco.com,"(732) 298-4262","Manish Saini","Vinod Sancheti",26.6597316,-80.0892411
A2543,"North Central Arizona Accountable Care, LLC",AZ,3,01/01/2015,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,1,0,"P.O. Box 11090, Prescott, AZ, 86304",https://www.ncazaco.org/docs/default-source/default/2022-public-reporting.pdf?sfvrsn=6743ac19_76,"Kamal Sumar",Kamal.Sumar@commonspirit.org,"(623) 256-2900","Kamal Sumar",Kamal.Sumar@commonspirit.org,"(623) 256-2900","David Walsh","Shirley Rheinfelder",34.5400242,-112.4685025
A2695,"Northeast Medical Group ACO, LLC","CT, NY, RI",3,01/01/2015,01/01/2022,0,1,B,0,0,1,0,0,0,0,0,1,"99 Hawley Lane, Stratford, CT, 06614",https://www.northeastmedicalgroup.org/online-tools/accepted-healthcare-insurance/medicare-accountable-care-organization.aspx,"Richard Goldstein",Richard.Goldstein@YNHH.ORG,"(203) 710-8934","Elizabeth Richetelli",ELIZABETH.RICHETELLI@ynhh.org,"(203) 727-3837","Gayle Slossberg","Arnold DoRosario",41.2311855,-73.1507468
A5216,"Northeastern/Midwest Region MSSP 2023","AL, DE, FL, MD, MO, NH, NJ, OH, PA, SC, WV",1,01/01/2023,01/01/2023,0,1,E,0,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/northeasternmidwest-region-mssp-2023,"Jonathan Moreno",jmoreno@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Tara Cuda",38.9836694,-77.0916103
A5349,"Northern Territories MSSP Enhanced","CO, ID, MT, NE, WY",1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/northern-territories-mssp-enhanced,"Cathi Lewis",cllewis@aledade.com,"(307) 631-7316","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Michael Zaruba",38.9836694,-77.0916103
A3030,"Northwell Health ACO","CT, NY",2,01/01/2016,07/01/2019,0,1,B,0,1,0,0,0,0,0,0,1,"2000 Marcus Ave, New Hyde Park, NY, 11042",https://ciipa.northwell.edu/wp-content/uploads/2023/09/ACO-Public-Reporting-Document.pdf,"Matt Jelavic",mjelavic@northwell.edu,"(516) 876-6709","Sandy Balwan",sbalwan@northwell.edu,"(516) 426-4075","Louis DiGiovanni","Sandy Balwan",40.7592208,-73.6989616
A5444,"Northwestern Medicine Health Network ACO LLC",IL,3,01/01/2024,01/01/2024,1,1,A,0,0,1,0,0,0,0,0,1,"251 E Huron Street, Chicago, IL, 60611",https://www.nm.org/for-medical-professionals/for-physicians/northwestern-medicine-physician-network/accountable-care-organization,"Jessica Walradt",jessica.walradt@nm.org,"(312) 926-5637","Jessica Walradt",jessica.walradt@nm.org,"(312) 926-5637","Justine Dover","douglas ambler",41.8947212,-87.6214885
A2620,"Northwestern Medicine Physician Network ACO","IL, IN",3,01/01/2015,01/01/2022,0,1,B,0,1,0,0,0,0,0,1,0,"541 N Fairbanks Ct, STE 1600, Chicago, IL, 60611",https://www.nm.org/for-medical-professionals/for-physicians/northwestern-medicine-physician-network/accountable-care-organization,"Jessica Walradt",jessica.walradt@nm.org,"(312) 926-5637","Jessica Walradt",jessica.walradt@nm.org,"(312) 926-5637","Justine Dover","Cheryl Wilkes",41.8922356,-87.6198368
A3504,"Novant Health Accountable Care Organization I, LLC","NC, SC",3,01/01/2017,01/01/2024,0,0,N/A,1,1,0,0,0,0,0,0,1,"200 Hawthorne Lane, P.O. Box 33549, Charlotte, NC, 28233",https://www.nhmssp.org/nc-aco-public-reporting.aspx,"Michael Hoben",mshoben@novanthealth.org,"(704) 996-6275","Leigh Atkins",lcatkins@novanthealth.org,"(336) 718-0775","Kelly Patterson","Michael Hoben",35.2117505,-80.8244289
A3287,"NPG Health Collaborative LLC","IA, KS, NE",2,01/01/2017,01/01/2020,0,1,B,0,1,0,0,0,0,0,0,1,"575 Fallbrook, Suite 204, LINCOLN, NE, 68521",www.npghealth.org,"Rodney Triplett",Rodney.Triplett@phvne.com,"(402) 476-7333","Anne Hansen",anne.hansen@phvne.com,"(402) 476-7333","Anne Hansen","Brian Hass",40.877128,-96.7275004
A1535,"Ochsner Accountable Care Network, LLC","AL, LA, MS, TX",3,01/01/2013,07/01/2019,0,0,N/A,1,1,0,0,0,0,1,1,0,"1514 Jefferson Highway, New Orleans, LA, 70121",www.ochsneracn.org,"Sidney Raymond",sidney.raymond@ochsner.org,"(504) 388-3496","Carlie Boudreaux",carlie.boudreaux@ochsner.org,"(225) 678-2049","Eden Ezell","Sidney Raymond",29.960785,-90.1446719
A5360,"OH MSSP 2024 Enhanced",OH,1,01/01/2024,01/01/2024,1,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/oh-mssp-2024-enhanced,"Sarah McHugh",smchugh@aledade.com,"(513) 300-7759","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Scott Swabb",38.9836694,-77.0916103
A3825,"OhioHealth Medicare ACO",OH,2,01/01/2018,01/01/2022,0,1,B,0,0,1,0,0,0,0,0,1,"3430 OhioHealth Parkway, 2nd Floor, Columbus, OH, 43202",www.ohiohealth.com/medicareACO,"James O Brien",james.obrienjr@ohiohealth.com,"(614) 544-4458","Lauren McKown",Lauren.McKown@ohiohealth.com,"(614) 544-4028","Lauren McKown","sherry voet",40.0313626,-83.0263462
A2202,"Oklahoma Health Initiatives","KS, OK",3,01/01/2014,01/01/2020,0,1,B,0,1,0,0,0,0,0,0,1,"1923 S. Utica Ave., St. John Administration, Tulsa, OK, 74104",http://oklahomahealthinitiatives.org,"Mike Moore",Mike.moore@ascension.org,"(918) 331-1644","Lindsey Thompson",lindsey.thompson1@ascension.org,"(918) 744-3472","Laura LeCaptain","Ashley Hildebrand",36.1336001,-95.9655796
A5260,"On Belay Health Solutions","CA, DE, FL, HI, MA, NE, PA, SD, TX",1,01/01/2023,01/01/2023,0,0,N/A,1,0,1,0,0,0,1,0,1,"100 Summer St, STE 1600, Boston, MA, 02110",www.onbelayhealthsolutions.com/mssp,"Andrew Allison",andrew@onbelayhealthsolutions.com,"(781) 214-0733","Andrew Allison",andrew@onbelayhealthsolutions.com,"(781) 214-0733","Elizabeth Patak","Scott Early",42.3537848,-71.057425
A5412,"ONCHC ACO LLC",OR,1,01/01/2024,01/01/2024,0,1,A,0,0,1,0,0,1,0,0,1,"623 SW Oak St, Suite 300, Portland, OR, 97205",www.oregonnetwork.org/oregonnetworkaco,"Carla Jones",cjones@orpca.org,"(541) 609-0114","Carla Jones",cjones@orpca.org,"(541) 609-0114","Claire Tranchese","Stuart Currie",45.5220475,-122.6777419
A3509,"OneHealth Nebraska ACO, LLC",NE,2,01/01/2017,01/01/2020,0,1,E,0,0,1,0,0,0,0,0,1,"4600 Valley Road, Suite 400, Lincoln, NE, 68510",https://onehealthne.com/aco/,"Steve Kros",skros@onehealthne.com,"(402) 261-9530","Bob Rauner",brauner@onehealthne.com,"(402) 261-9530","Donna Mertz","Bob Rauner",40.8037055,-96.6554395
A4992,"Opportunity 2022 MSSP","AZ, FL, IL, IN, IA, KS, MO, NY, PA, TN",2,01/01/2022,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/opportunity-mssp-2022,"Jonathan Moreno",jmoreno@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 803-7979","Amy Youtz","Piyush Gupta",38.9836694,-77.0916103
A1059,"Optimus Healthcare Partners, LLC",NJ,3,04/01/2012,07/01/2019,0,1,E,0,0,1,0,0,0,1,0,1,"95 Summit Avenue, 4th Floor, Summit, NJ, 07901",http://www.optimushealthcarepartners.com/pdf/A1059%20Optimus%20Healthcare%20Partners%20%20LLC%20Public%20Reporting.pdf,"Scott Maron",smaron@optimushp.com,"","Deborah Rodgers",drodgers@optimushp.com,"(908) 598-0101","Deborah Rodgers","James Barr",40.717562,-74.355941
A4960,"Optum Accountable Care, Arizona",AZ,1,01/01/2022,01/01/2022,0,1,E,0,0,1,0,0,0,1,0,1,"20414 N. 27th Avenue, Suite 500, Phoenix, AZ, 85027",https://www.optum.com/care/locations/arizona/optum-arizona/az-accountable-care-organization.html,"Lynn Allen",lynn.allen@optum.com,"(602) 703-5971","Jeff Morrow",jeff.morrow@optum.com,"(623) 293-9732","Amethyst Jumbo","Scott Steingard",33.6719755,-112.1176388
A5045,"Optum California ACO",CA,2,01/01/2022,01/01/2022,1,0,N/A,1,0,1,0,0,0,0,0,1,"2175 Park Place, El Segundo, CA, 90245",https://www.optumcare.com/state-networks/locations/california/ocnc/patient-information-resources/visit-preparation/patient-forms/medicare-shared-savings-program.html,"Anh Pham",anh.pham@optum.optumcare.com,"(562) 899-8409","CHRISTIAN WENDLAND",christian.wendland@optum.com,"(612) 840-2980","Shirste Gessler","Anh Pham",33.9058339,-118.3859122
A5058,"OptumCare ACO West","CO, NV",1,01/01/2022,01/01/2022,0,1,A,0,0,1,0,0,0,0,0,1,"2716 N Tenaya Way, Las Vegas, NV, 89128",https://www.optum.com/patient-resources/page.hub.accountable-care-organization-west.html,"Simone Cook",simone.cook1@optum.com,"(702) 242-7713","Simone Cook",simone.cook1@optum.com,"(702) 242-7713","Amethyst Jumbo","Matthew Lewis",36.2085826,-115.2462047
A1539,"Orlando Health Collaborative Care",FL,4,01/01/2013,01/01/2024,0,0,N/A,1,1,0,0,0,0,1,0,1,"1414 Kuhl Ave. MP2, Orlando, FL, 32806",https://www.orlandohealth.com/orlando-health-collaborative-care-aco,"Brandon Burket",brandon.burket@orlandohealth.com,"(321) 841-7992","Robyn Bartek",robyn.bartek@orlandohealth.com,"(321) 843-8366","Dave Huddleson","Martin Soto",28.5252511,-81.3772652
A3289,"OSF Healthcare System","IL, MI",2,01/01/2017,01/01/2020,0,0,N/A,1,1,0,0,0,0,1,0,1,"800 NE Glen Oak Avenue, Peoria, IL, 61603",https://www.osfhealthcare.org/media/filer_public/c3/1f/c31f71e3-b1a5-440a-965c-25c78dd27fe8/osf-aco-publicreport-092121.pdf,"Robert Sehring",robert.c.sehring@osfhealthcare.org,"(309) 655-7804","Chris Peck",Dennis.C.Peck@osfhealthcare.org,"(309) 308-5991","Danielle Billerbeck","Ralph Velazquez",40.7030026,-89.5877028
A5348,"PA CHC MSSP Enhanced","MD, NY, PA",1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/pa-chc-mssp-enhanced,"Jeffrey Mandel",jmandel@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Anne-Marie Derrico",38.9836694,-77.0916103
A5030,"PA Clinical Network ACO Inc",PA,1,01/01/2022,01/01/2022,0,1,A,0,0,1,0,0,0,0,0,1,"400 Winding Creek Boulevard, Mechanicsburg, PA, 17050",https://paclinicalnetwork.com/pacn-aco/,"John Pagan",jpagan@patientccc.com,"(717) 803-8063","Bruce Roscher",broscher@patientccc.com,"(717) 803-8063","Bruce Roscher","John Pagan",40.261152,-77.037319
A3457,"PA MSSP Legacy + Gateway Enhanced","OH, PA",2,01/01/2017,01/01/2020,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://aledade.com/central-pennsylvania-aco/,"Jeffrey Mandel",jmandel@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Victor Lahnovych",38.9836694,-77.0916103
A2643,"PA MSSP PMA Enhanced",PA,3,01/01/2015,01/01/2020,0,0,N/A,1,0,1,0,0,0,1,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://aledade.com/gateway/,"Jeffrey Mandel",jmandel@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","LEROY FLEISCHER",38.9836694,-77.0916103
A5364,"PA NJ Advocare MSSP 2024 Enhanced","NJ, PA",1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/pa-nj-advocare-mssp-2024-enhanced,"Jeffrey Mandel",jmandel@aledade.com,"(202) 803-7979","Travis Broome",travis@aledade.com,"(202) 742-5897","Amy Youtz","Mohammad Abdeljawad",38.9836694,-77.0916103
A3379,"Pacific Accountable Care, LLC",CA,2,01/01/2017,01/01/2020,0,1,B,0,1,0,0,0,0,0,1,0,"15611 Pomerado Road, Suite 400, Poway, CA, 92064",http://www.pacificaccountablecare.com/public-reporting/,"Ryan Olsen",ryan.olsen@palomarhealthmedicalgroup.org,"(714) 296-5377","April Fitzgerald",april.fitzgerald@archhealth.org,"(951) 538-9109","Heather Stamps","",32.9965231,-117.0545279
A4999,"Pacific Northwest MSSP","OR, WA",2,01/01/2022,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"4550 Montgomery Ave, Suite 950N, Bethesda, MD, 20814",https://www.aledade.com/pacific-northwest-mssp,"Megan Bielemeier",mbielemeier@aledade.com,"(503) 881-0773","Travis Broome",travis@aledade.com,"(202) 803-7979","Amy Youtz","Liz Stover",38.9836694,-77.0916103
A3597,"Pacific Private Practice Network, Inc",CA,2,01/01/2018,01/01/2022,0,1,B,0,0,1,0,0,0,0,0,1,"30230 Rancho Viejo Road, Suite 110, San Juan Capistrano, CA, 92675",https://gotomyp3n.com/aco-reporting/,"Michael Rovzar",mike@palomamedical.com,"(949) 291-6521","MARY OLSOVSKY",mary.olsovsky@gotomyp3n.com,"(131) 085-0627 x9","MARY OLSOVSKY","Michael Rovzar",33.5238388,-117.6653479
A1001,"Palm Beach Accountable Care Organization","FL, GA, SC",3,07/01/2012,07/01/2019,0,0,N/A,1,0,1,0,0,0,1,0,1,"2326 SOUTH CONGRESS AVENUE, SUITE 2F, Palm Springs, FL, 33406",https://pbaco.org/wp-content/uploads/2023/10/PBACO_2023_Public_Reporting_20230922.pdf,"David Klebonis",dklebonis@pbaco.org,"(352) 258-1188","David Klebonis",dklebonis@pbaco.org,"(352) 258-1188","Adam Zhamukhanov","Rohit Dandiya",26.6424135,-80.0874468
A5417,"Partners in Care ACO LLC",MI,1,01/01/2024,01/01/2024,0,1,A,0,1,0,0,0,0,0,1,0,"28000 DEQUINDRE ROAD, Warren, MI, 48092",https://healthcare.ascension.org/accountable-care/Detroit,"Jennifer Cobb",Jennifer.Cobb3@ascension.org,"(248) 930-1721","Joyce Colton",joyce.colton@ascension.org,"(917) 940-1770","Laura LeCaptain","Kevin Deighton",42.4983566,-83.0837504
A4924,"Peninsula Regional Clinically Integrated Network, LLC","DE, MD, VA",2,01/01/2020,01/01/2020,1,1,E,0,0,1,0,0,0,0,1,0,"100 East Carroll St, Salisbury, MD, 21801",www.prcin.org/msspaco,"Ferdinand Scully",ferdinand.scully@tidalhealth.org,"(410) 543-4759","Cameron Webb",cameron.webb@tidalhealth.org,"(410) 334-6634","Debra Sheets","Ronald Travitz",38.3624651,-75.5980236
A5318,"Penn Medicine Healthcare Partners, LLC","DE, NJ, PA",1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,1,1,0,"300 Four Falls Corporate Center, Suite 260, West Conshohocken, PA, 19428",pennmedicinehealthcarepartners.com,"Michael Lachenmayer",mlachenmayer@tandigm.com,"(215) 568-4672","Tiara Swindell",tswindell@tandigm.com,"(757) 754-1970","Marianne Stahl","Aileen John",40.0681632,-75.3065123
A5116,"PHP Prime, LLC",CO,4,01/01/2022,01/01/2024,1,0,N/A,1,0,1,0,0,0,1,0,1,"999 17th St, Suite 500, Denver, CO, 80202",PHPprimecare.com/MSSP,"Kenneth Nielsen",kbndenver@msn.com,"(720) 612-6600","Colleen Daywalt",colleen.daywalt@phpmcs.com,"(202) 415-2074","Heather Piernik","Lisa Price",39.7481136,-104.9930653
A5173,"Physician Partners ACO 1, LLC/Select Physicians Associates ACO",AL,1,01/01/2023,01/01/2023,0,0,N/A,1,0,1,0,0,0,0,0,1,"601 S. Harbour Island Blvd, Ste 200, Tampa, FL, 33602","https://spaaco.com/wp-content/themes/spaaco/pdf/Public_Reporting_Physician_Partners_ACO_1,LLC_Jan_2023.pdf","Inna Karyeva",ikaryeva@phypartners.com,"(646) 266-7342","Inna Karyeva",ikaryeva@phypartners.com,"(646) 266-7342","Sriram Sundaramoorthy","Eric Haas",27.9387237,-82.4548811
A5308,"Physician Partners ACO 2, LLC/Select Physicians Associates ACO","GA, NC",1,01/01/2023,01/01/2023,0,0,N/A,1,0,1,0,0,0,0,0,1,"601 S. Harbour Island Blvd, Ste 200, Tampa, FL, 33602","https://spaaco.com/wp-content/themes/spaaco/pdf/Public_Reporting_Physician_Partners_ACO_2,LLC_Jan_2023.pdf","Inna Karyeva",ikaryeva@phypartners.com,"(646) 266-7342","Inna Karyeva",ikaryeva@phypartners.com,"(646) 266-7342","Sriram Sundaramoorthy","Eric Haas",27.9387237,-82.4548811
A3547,"Physician Partners of Western PA LLC","NY, PA",2,01/01/2018,01/01/2022,0,1,B,0,0,1,0,0,0,0,0,1,"120 Fifth Avenue Place, FAP HM-192B, Pittsburgh, PA, 15222",www.physicianpartnerswpa.com/aco,"Kristina Hahn",kristina.hahn@ahn.org,"(412) 303-4639","Dan Laurent",dan.laurent@ahn.org,"(412) 833-2567","Sandra Sessoms","William Johnjulio",40.4419645,-80.0033228
A2778,"Physician Quality Partners, LLC",NC,3,01/01/2016,01/01/2024,0,0,N/A,1,1,0,0,0,0,0,0,1,"P.O. Box 9000, Wilmington, NC, 28402",https://www.nhmssp.org/pqp-aco-public-reporting/,"Bill Schiff",bschiff@novanthealth.org,"(919) 229-2319","Leigh Atkins",lcatkins@novanthealth.org,"(336) 624-1747","Kelly Patterson","Jeffrey Warhaftig",34.2378598,-77.9476394
A2551,"Physicians ACO, LLC",FL,3,01/01/2015,01/01/2022,0,0,N/A,1,0,1,0,0,0,0,0,1,"10238 SW 86th Circle, Suite 200, Ocala, FL, 34481",http://www.physiciansacollc.org/PublicReporting,"Louis Morgenier",Lmorgenier@healthcaredevelopment.com,"(561) 346-7796","Louis Morgenier",Lmorgenier@healthcaredevelopment.com,"(561) 346-7796","Edward Lazo","Srinivas Murthy",29.0743081,-82.2643132
A5488,"Physicians Collaborative Solutions",FL,1,01/01/2024,01/01/2024,0,1,A,0,1,0,0,0,0,0,0,1,"1202 Medical Center Drive, 1202 Medical Center Drive, Wilmington, NC, 28401",https://www.physicianscollaborativesolutions.com/,"Melissa Odom",modom@wilmingtonhealth.com,"(910) 341-1520","Megan Tharp",mtharp@wilmingtonhealth.com,"(910) 815-3147","Megan Tharp","Melissa Odom",34.2020847,-77.9291538
A3250,"Piedmont Clinic ACO LLC","AL, GA, SC",2,01/01/2017,01/01/2020,0,1,B,0,0,1,0,0,0,0,0,1,"2727 Paces Ferry Road, Building 1, Suite 800, Atlanta, GA, 30339",http://www.piedmontclinic.org/mssp-aco-2/,"Christopher Lloyd",christopher.lloyd@piedmont.org,"(404) 425-1320","Francis LaRossa",francis.larossa@piedmont.org,"(912) 657-1366","Christopher Terrell","Patrick Railey",33.8662511,-84.4737737
A5040,"Pioneer Valley Accountable Care, LLC","CT, MA",2,01/01/2022,01/01/2022,1,0,N/A,1,1,0,0,0,0,1,1,0,"1 Monarch Place, Suite 1710, Springfield, MA, 01144",http://www.pioneervalleyaco.org/mssp-public-reporting.html,"Richard Shuman",richard.shuman@baystatehealth.org,"(413) 794-9090","Donna Hanifan",donna.hanifan@baystatehealth.org,"(413) 794-8431","Renee Wroth","Brian Banker",42.1019933,-72.5905375
A2246,"PMC ACO","MI, MO",3,01/01/2014,01/01/2020,0,1,E,0,0,1,0,0,0,1,0,1,"2425 S Linden Road, Suite B, Flint, MI, 48532",http://www.pmcaco.com/medicare-shared-savings-program,"Asif Ishaque",asif_ishaque@hotmail.com,"(810) 653-2111","Brandy Smuzeski",bsmuzeski@medicaladvantage.com,"(810) 931-0416","Ben Bawcum","Farhan Khan",42.9901205,-83.7716033
A1297,"POM ACO",MI,3,01/01/2013,07/01/2019,0,1,E,0,1,0,0,0,0,1,0,1,"2600 Green Road, Suite 150-C, Ann Arbor, MI, 48105",https://www.pom-aco.com/public-reporting,"Hae Mi Choe",haemi@med.umich.edu,"(734) 232-1482","Kathryn Gavin",kegavin@umich.edu,N/A,"Rebecca Hulea","David Serlin",42.3101604,-83.6917634
A2706,"PQN - Central Texas, LLC",TX,3,01/01/2015,01/01/2022,0,1,D,0,0,1,0,0,0,0,0,1,"950 North Glebe Rd, Suite 700, Arlington, VA, 22203",https://www.priviahealth.com/who-we-support/physicians/privia-quality-network/texas-mssp/,"Larry Tatum",ltatum@priviahealth.com,"(817) 740-8400","Michael Richmond",mrichmond@priviahealth.com,"(203) 994-0559","Stephanie Carpenter","Raymond Blair",38.8814764,-77.116246
A3578,"Prairie Vista Care Organization","IA, MN, NE, SD",2,01/01/2018,07/01/2019,0,1,B,0,1,0,0,0,0,0,0,1,"7509 NW Tiffany Springs Parkway, Ste. 310, Kansas City, MO, 64153",https://www.signifyhealth.com/cms-reporting/caravan-health-aco-15-llc,"David Flicek",david.flicek@avera.org,"(916) 542-4582","KRISTINE MILLER",KMILLER@SIGNIFYHEALTH.COM,"(228) 224-3232","Tonya Gregory","David Basel",39.2727456,-94.665247
A5423,"PraxisCare 2","ID, OR, WA",1,01/01/2024,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"2460 SW Perkins Ave, Pendleton, OR, 97801",https://praxiscare.io/public-reporting-mssp-enhanced/,"Garrett Kennedy",tkkennedy@adaugeohealthcare.com,"(541) 379-1488","Michael Olson",mfolson@gopxh.com,"(503) 316-2082 x47359","Michael Olson","Jessica Morgan",45.6519044,-118.812199
A5424,"PraxisCare 3","OR, WA",1,01/01/2024,01/01/2024,0,1,A,0,1,0,0,0,0,0,0,1,"2460 SW Perkins Ave, Pendleton, OR, 97801",https://praxiscare.io/public-reporting-mssp-basic/,"Garrett Kennedy",tkkennedy@adaugeohealthcare.com,"(541) 379-1488","Michael Olson",mfolson@gopxh.com,"(503) 316-2082 x47359","Michael Olson","Jessica Morgan",45.6519044,-118.812199
A5189,"Premier Health ACO","NJ, PA",2,01/01/2023,01/01/2024,0,1,C,0,0,1,0,0,0,0,0,1,"532 Lafayette Road, STE 300, Sparta, NJ, 07871",https://premierhealtha.co/Premier-Health-ACO-Public-Reporting.pdf,"Thomas Kloos",thomas.kloos@atlantichealth.org,"(908) 723-9852","Deborah Rodgers",drodgers@optimushp.com,"(862) 260-3113","Chris Scales","jason green",41.077498,-74.6631809
A2107,"Primary PartnerCare ACO Independent Practice Association, Inc.",NY,3,01/01/2014,01/01/2020,0,1,E,0,0,1,0,0,0,0,1,0,"1010 Northern Blvd, Suite 328, Great Neck, NY, 11021",www.primarypartnercare.com/mssp-aco,"Marion Davis",mdavis@primarypartnercare.com,"(516) 233-2485 x5","Marion Davis",mdavis@primarypartnercare.com,"(516) 233-2485 x5","Charles Davis","Harry Jacob",40.7850442,-73.7073857
A3280,"Prime Care Managers, LLC","AR, TX",3,01/01/2017,01/01/2024,0,0,N/A,1,0,1,0,0,0,0,0,1,"4002 Technology Center, Longview, TX, 75605",https://primecaremanagers.com/public-reporting,"John Ford",JFord@PrimeCareManagers.com,"(903) 247-0484 x230","John Ford",JFord@PrimeCareManagers.com,"(903) 247-0484 x230","Jeanette Schaublin","James Sawyer",32.5570884,-94.7626464
A4947,"Privia Quality Network Central Florida, LLC",FL,1,01/01/2022,01/01/2022,0,1,C,0,1,0,0,0,0,0,0,1,"950 N. Glebe Road, Suite 700, Arlington, VA, 22203",https://www.priviahealth.com/who-we-support/physicians/privia-quality-network/central-florida-mssp/,"Dana Brandenstein",dana.brandenstein@priviahealth.org,"(817) 718-8837","Elizabeth Lekas",elizabeth.lekas@hf.org,"(904) 501-9157","Stephanie Carpenter","Mario Ruberte",38.8815161,-77.1162063
A5169,"Privia Quality Network Colorado, LLC","FL, GA, NC",1,01/01/2023,01/01/2023,0,1,A,0,1,0,0,0,0,0,0,1,"950 N. Glebe Road, Suite 700, Arlington, VA, 22203",https://www.priviahealth.com/who-we-support/physicians/privia-quality-network/care-partners,"Jacque Thompson",jacque.thompson@priviahealth.com,"(770) 540-3642","Jacque Thompson",jacque.thompson@priviahealth.com,"(770) 540-3642","Stephanie Carpenter","Jim Sams",38.8815161,-77.1162063
